民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue2,是（欄位說明僅存於新北市統計年報）,7177.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue3,是（欄位說明僅存於新北市統計年報）,0.6316
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue4,是（欄位說明僅存於新北市統計年報）,17196.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.482
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue6,是（欄位說明僅存於新北市統計年報）,606.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue7,是（欄位說明僅存於新北市統計年報）,741.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue8,是（欄位說明僅存於新北市統計年報）,2275.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue9,是（欄位說明僅存於新北市統計年報）,4852.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue10,是（欄位說明僅存於新北市統計年報）,4296.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue11,是（欄位說明僅存於新北市統計年報）,11603.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue12,是（欄位說明僅存於新北市統計年報）,65089.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue13,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue14,是（欄位說明僅存於新北市統計年報）,260515300.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue15,是（欄位說明僅存於新北市統計年報）,18213.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,itemvalue16,是（欄位說明僅存於新北市統計年報）,72852000.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent17,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent18,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent19,是（欄位說明僅存於新北市統計年報）,4298.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent20,是（欄位說明僅存於新北市統計年報）,57612183.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent21,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent22,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent23,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent24,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent25,是（欄位說明僅存於新北市統計年報）,24840.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent26,是（欄位說明僅存於新北市統計年報）,42152990.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent27,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,低收入戶人數及生活扶助,2000,percent28,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue2,是（欄位說明僅存於新北市統計年報）,24.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue3,是（欄位說明僅存於新北市統計年報）,1142.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue4,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue5,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue6,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue7,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue10,是（欄位說明僅存於新北市統計年報）,0.0
89,,,,,,,欄位未定義,0.0,,社福,新北市政府主計處,身心障礙福利服務概況,2000,itemvalue11,是（欄位說明僅存於新北市統計年報）,0.0
