民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  男,itemvalue27,是（欄位說明僅存於新北市統計年報）,24.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  女,itemvalue27,是（欄位說明僅存於新北市統計年報）,7.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  計,itemvalue27,是（欄位說明僅存於新北市統計年報）,24.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  男,itemvalue27,是（欄位說明僅存於新北市統計年報）,18.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  女,itemvalue27,是（欄位說明僅存於新北市統計年報）,6.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,404522.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,189758.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,214764.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,65480.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,29629.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,35851.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,56141.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,26878.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,29263.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,40769.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,17792.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,22977.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,19691.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,7655.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,12036.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,36171.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,17505.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,18666.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,24584.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,10610.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,13974.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,7825.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,8451.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,8855.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,8685.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,4466.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,4219.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  計,itemvalue28,是（欄位說明僅存於新北市統計年報）,8419.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  男,itemvalue28,是（欄位說明僅存於新北市統計年報）,4607.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  女,itemvalue28,是（欄位說明僅存於新北市統計年報）,3812.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,96195.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,43710.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,52485.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,11034.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,4739.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,6295.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,16693.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,7876.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,8817.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,8851.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,3435.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,5416.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,3776.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,1416.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,2360.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,7418.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,2959.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,4459.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,5311.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,2245.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,3066.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,2750.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,1332.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,1528.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,1969.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,886.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,1083.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  計,itemvalue29,是（欄位說明僅存於新北市統計年報）,2833.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  男,itemvalue29,是（欄位說明僅存於新北市統計年報）,1590.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  女,itemvalue29,是（欄位說明僅存於新北市統計年報）,1243.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  計,itemvalue30,是（欄位說明僅存於新北市統計年報）,18222.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  男,itemvalue30,是（欄位說明僅存於新北市統計年報）,9862.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  女,itemvalue30,是（欄位說明僅存於新北市統計年報）,8360.0
