"year","roc_year","district_code","district","level","people"
"2018","107","22","三芝區","博士","9"
"2018","107","22","三芝區","國中","2100"
"2018","107","22","三芝區","國中(職業)","2"
"2018","107","22","三芝區","國小","1820"
"2018","107","22","三芝區","大學","2128"
"2018","107","22","三芝區","碩士","249"
"2018","107","22","三芝區","自學","22"
"2018","107","22","三芝區","高中","995"
"2018","107","22","三芝區","高職","2607"
"2018","107","23","石門區","不識字","384"
"2018","107","23","石門區","二專","2578"
"2018","107","23","石門區","五專前三年","330"
"2018","107","23","石門區","五專後二年","1883"
"2018","107","23","石門區","博士","114"
"2018","107","23","石門區","國中","5284"
"2018","107","23","石門區","國中(職業)","28"
"2018","107","23","石門區","國小","3247"
"2018","107","23","石門區","大學","8054"
"2018","107","23","石門區","碩士","1375"
"2018","107","23","石門區","自學","66"
"2018","107","23","石門區","高中","3475"
"2018","107","23","石門區","高職","7558"
"2018","107","24","金山區","不識字","252"
"2018","107","24","金山區","二專","194"
"2018","107","24","金山區","五專前三年","30"
"2018","107","24","金山區","五專後二年","133"
"2018","107","24","金山區","博士","2"
"2018","107","24","金山區","國中","1052"
"2018","107","24","金山區","國中(職業)","2"
"2018","107","24","金山區","國小","892"
"2018","107","24","金山區","大學","463"
"2018","107","24","金山區","碩士","70"
"2018","107","24","金山區","自學","12"
"2018","107","24","金山區","高中","318"
"2018","107","24","金山區","高職","968"
"2018","107","25","萬里區","不識字","572"
"2018","107","25","萬里區","二專","394"
"2018","107","25","萬里區","五專前三年","38"
"2018","107","25","萬里區","五專後二年","208"
"2018","107","25","萬里區","博士","18"
"2018","107","25","萬里區","國中","1726"
"2018","107","25","萬里區","國中(職業)","3"
"2018","107","25","萬里區","國小","1613"
"2018","107","25","萬里區","大學","1268"
"2018","107","25","萬里區","碩士","205"
"2018","107","25","萬里區","自學","58"
"2018","107","25","萬里區","高中","658"
"2018","107","25","萬里區","高職","1462"
"2018","107","26","平溪區","不識字","594"
"2018","107","26","平溪區","二專","594"
"2018","107","26","平溪區","五專前三年","61"
"2018","107","26","平溪區","五專後二年","262"
"2018","107","26","平溪區","博士","12"
"2018","107","26","平溪區","國中","2483"
"2018","107","26","平溪區","國中(職業)","14"
"2018","107","26","平溪區","國小","2312"
"2018","107","26","平溪區","大學","1763"
"2018","107","26","平溪區","碩士","229"
"2018","107","26","平溪區","自學","47"
"2018","107","26","平溪區","高中","935"
"2018","107","26","平溪區","高職","2222"
"2018","107","27","雙溪區","不識字","546"
"2018","107","27","雙溪區","二專","1177"
"2018","107","27","雙溪區","五專前三年","97"
"2018","107","27","雙溪區","五專後二年","482"
"2018","107","27","雙溪區","博士","39"
"2018","107","27","雙溪區","國中","3704"
"2018","107","27","雙溪區","國中(職業)","12"
"2018","107","27","雙溪區","國小","3258"
"2018","107","27","雙溪區","大學","3777"
"2018","107","27","雙溪區","碩士","561"
"2018","107","27","雙溪區","自學","108"
"2018","107","27","雙溪區","高中","1552"
"2018","107","27","雙溪區","高職","4332"
"2018","107","28","貢寮區","不識字","505"
"2018","107","28","貢寮區","二專","1056"
"2018","107","28","貢寮區","五專前三年","121"
"2018","107","28","貢寮區","五專後二年","587"
"2018","107","28","貢寮區","博士","24"
"2018","107","28","貢寮區","國中","3635"
"2018","107","28","貢寮區","國中(職業)","18"
"2018","107","28","貢寮區","國小","3314"
"2018","107","28","貢寮區","大學","3494"
"2018","107","28","貢寮區","碩士","487"
"2018","107","28","貢寮區","自學","100"
"2018","107","28","貢寮區","高中","2117"
"2018","107","28","貢寮區","高職","4461"
"2018","107","29","烏來區","不識字","18"
"2018","107","29","烏來區","二專","330"
"2018","107","29","烏來區","五專前三年","44"
"2018","107","29","烏來區","五專後二年","226"
"2018","107","29","烏來區","博士","16"
"2018","107","29","烏來區","國中","823"
"2018","107","29","烏來區","國中(職業)","19"
"2018","107","29","烏來區","國小","614"
"2018","107","29","烏來區","大學","1137"
"2018","107","29","烏來區","碩士","172"
"2018","107","29","烏來區","自學","4"
"2018","107","29","烏來區","高中","609"
"2018","107","29","烏來區","高職","1482"
"2019","108","0","New Taipei City","不識字","23488"
"2019","108","0","New Taipei City","二專","251271"
"2019","108","0","New Taipei City","五專前三年","18164"
"2019","108","0","New Taipei City","五專後二年","170838"
"2019","108","0","New Taipei City","博士","20657"
"2019","108","0","New Taipei City","國中","447061"
"2019","108","0","New Taipei City","國中(職業)","6303"
"2019","108","0","New Taipei City","國小","314544"
"2019","108","0","New Taipei City","大學","1008776"
"2019","108","0","New Taipei City","碩士","229519"
"2019","108","0","New Taipei City","自學","6027"
"2019","108","0","New Taipei City","高中","329140"
"2019","108","0","New Taipei City","高職","706655"
"2019","108","1","板橋區","不識字","2922"
"2019","108","1","板橋區","二專","34266"
"2019","108","1","板橋區","五專前三年","2810"
"2019","108","1","板橋區","五專後二年","24636"
"2019","108","1","板橋區","博士","2781"
"2019","108","1","板橋區","國中","56711"
"2019","108","1","板橋區","國中(職業)","1019"
"2019","108","1","板橋區","國小","47249"
"2019","108","1","板橋區","大學","139391"
"2019","108","1","板橋區","碩士","34943"
"2019","108","1","板橋區","自學","1015"
"2019","108","1","板橋區","高中","44312"
"2019","108","1","板橋區","高職","91505"
"2019","108","2","三重區","不識字","2376"
"2019","108","2","三重區","二專","23775"
"2019","108","2","三重區","五專前三年","1228"
"2019","108","2","三重區","五專後二年","14027"
"2019","108","2","三重區","博士","1237"
"2019","108","2","三重區","國中","53446"
"2019","108","2","三重區","國中(職業)","748"
"2019","108","2","三重區","國小","36059"
"2019","108","2","三重區","大學","90762"
"2019","108","2","三重區","碩士","18525"
"2019","108","2","三重區","自學","643"
"2019","108","2","三重區","高中","29906"
"2019","108","2","三重區","高職","69803"
"2019","108","3","中和區","不識字","2010"
"2019","108","3","中和區","二專","28398"
"2019","108","3","中和區","五專前三年","1837"
"2019","108","3","中和區","五專後二年","19760"
"2019","108","3","中和區","博士","2268"
"2019","108","3","中和區","國中","39851"
"2019","108","3","中和區","國中(職業)","1117"
"2019","108","3","中和區","國小","30852"
"2019","108","3","中和區","大學","109396"
"2019","108","3","中和區","碩士","26356"
"2019","108","3","中和區","自學","545"
"2019","108","3","中和區","高中","36744"
"2019","108","3","中和區","高職","69914"
"2019","108","4","永和區","不識字","771"
"2019","108","4","永和區","二專","14869"
"2019","108","4","永和區","五專前三年","669"
"2019","108","4","永和區","五專後二年","11940"
"2019","108","4","永和區","博士","1931"
"2019","108","4","永和區","國中","14064"
"2019","108","4","永和區","國中(職業)","764"
"2019","108","4","永和區","國小","12253"
"2019","108","4","永和區","大學","66136"
"2019","108","4","永和區","碩士","19083"
"2019","108","4","永和區","自學","309"
"2019","108","4","永和區","高中","20115"
"2019","108","4","永和區","高職","31733"
"2019","108","5","新莊區","不識字","1720"
"2019","108","5","新莊區","二專","26755"
"2019","108","5","新莊區","五專前三年","1819"
"2019","108","5","新莊區","五專後二年","15556"
"2019","108","5","新莊區","博士","1516"
"2019","108","5","新莊區","國中","49231"
"2019","108","5","新莊區","國中(職業)","506"
"2019","108","5","新莊區","國小","29785"
"2019","108","5","新莊區","大學","103230"
"2019","108","5","新莊區","碩士","21538"
"2019","108","5","新莊區","自學","388"
"2019","108","5","新莊區","高中","32236"
"2019","108","5","新莊區","高職","77982"
"2019","108","6","新店區","不識字","1132"
"2019","108","6","新店區","二專","19282"
"2019","108","6","新店區","五專前三年","918"
"2019","108","6","新店區","五專後二年","17372"
"2019","108","6","新店區","博士","3005"
"2019","108","6","新店區","國中","24690"
"2019","108","6","新店區","國中(職業)","299"
"2019","108","6","新店區","國小","17635"
"2019","108","6","新店區","大學","89777"
"2019","108","6","新店區","碩士","24372"
"2019","108","6","新店區","自學","474"
"2019","108","6","新店區","高中","28084"
"2019","108","6","新店區","高職","47518"
"2019","108","7","土城區","不識字","755"
"2019","108","7","土城區","二專","11237"
"2019","108","7","土城區","五專前三年","807"
"2019","108","7","土城區","五專後二年","6239"
"2019","108","7","土城區","博士","700"
"2019","108","7","土城區","國中","21456"
"2019","108","7","土城區","國中(職業)","334"
"2019","108","7","土城區","國小","14917"
"2019","108","7","土城區","大學","43020"
"2019","108","7","土城區","碩士","8437"
"2019","108","7","土城區","自學","267"
"2019","108","7","土城區","高中","14781"
"2019","108","7","土城區","高職","36149"
"2019","108","8","蘆洲區","不識字","604"
"2019","108","8","蘆洲區","二專","4348"
"2019","108","8","蘆洲區","五專前三年","358"
"2019","108","8","蘆洲區","五專後二年","2771"
"2019","108","8","蘆洲區","博士","223"
"2019","108","8","蘆洲區","國中","12147"
"2019","108","8","蘆洲區","國中(職業)","76"
"2019","108","8","蘆洲區","國小","7943"
"2019","108","8","蘆洲區","大學","19040"
"2019","108","8","蘆洲區","碩士","3368"
"2019","108","8","蘆洲區","自學","125"
"2019","108","8","蘆洲區","高中","6323"
"2019","108","8","蘆洲區","高職","18265"
"2019","108","9","樹林區","不識字","763"
"2019","108","9","樹林區","二專","6285"
"2019","108","9","樹林區","五專前三年","595"
"2019","108","9","樹林區","五專後二年","4094"
"2019","108","9","樹林區","博士","576"
"2019","108","9","樹林區","國中","15395"
"2019","108","9","樹林區","國中(職業)","126"
"2019","108","9","樹林區","國小","8764"
"2019","108","9","樹林區","大學","26095"
"2019","108","9","樹林區","碩士","5563"
"2019","108","9","樹林區","自學","141"
"2019","108","9","樹林區","高中","8819"
"2019","108","9","樹林區","高職","22354"
"2019","108","10","鶯歌區","不識字","1117"
"2019","108","10","鶯歌區","二專","10962"
"2019","108","10","鶯歌區","五專前三年","1202"
"2019","108","10","鶯歌區","五專後二年","8967"
"2019","108","10","鶯歌區","博士","1768"
"2019","108","10","鶯歌區","國中","17795"
"2019","108","10","鶯歌區","國中(職業)","117"
"2019","108","10","鶯歌區","國小","11325"
"2019","108","10","鶯歌區","大學","49568"
"2019","108","10","鶯歌區","碩士","12801"
"2019","108","10","鶯歌區","自學","212"
"2019","108","10","鶯歌區","高中","14636"
"2019","108","10","鶯歌區","高職","27690"
"2019","108","11","三峽區","不識字","1049"
"2019","108","11","三峽區","二專","14420"
"2019","108","11","三峽區","五專前三年","763"
"2019","108","11","三峽區","五專後二年","10388"
"2019","108","11","三峽區","博士","1178"
"2019","108","11","三峽區","國中","19970"
"2019","108","11","三峽區","國中(職業)","206"
"2019","108","11","三峽區","國小","14323"
"2019","108","11","三峽區","大學","54501"
"2019","108","11","三峽區","碩士","12170"
"2019","108","11","三峽區","自學","230"
"2019","108","11","三峽區","高中","16526"
"2019","108","11","三峽區","高職","37210"
"2019","108","12","淡水區","不識字","998"
"2019","108","12","淡水區","二專","2157"
"2019","108","12","淡水區","五專前三年","234"
"2019","108","12","淡水區","五專後二年","971"
"2019","108","12","淡水區","博士","59"
"2019","108","12","淡水區","國中","6825"
"2019","108","12","淡水區","國中(職業)","40"
"2019","108","12","淡水區","國小","5667"
"2019","108","12","淡水區","大學","6667"
"2019","108","12","淡水區","碩士","1002"
"2019","108","12","淡水區","自學","185"
"2019","108","12","淡水區","高中","2187"
"2019","108","12","淡水區","高職","8934"
"2019","108","13","汐止區","不識字","1154"
"2019","108","13","汐止區","二專","14928"
"2019","108","13","汐止區","五專前三年","1426"
"2019","108","13","汐止區","五專後二年","8925"
"2019","108","13","汐止區","博士","741"
"2019","108","13","汐止區","國中","30355"
"2019","108","13","汐止區","國中(職業)","304"
"2019","108","13","汐止區","國小","18133"
"2019","108","13","汐止區","大學","57288"
"2019","108","13","汐止區","碩士","11096"
"2019","108","13","汐止區","自學","287"
"2019","108","13","汐止區","高中","18767"
"2019","108","13","汐止區","高職","45759"
"2019","108","14","瑞芳區","不識字","918"
"2019","108","14","瑞芳區","二專","11978"
"2019","108","14","瑞芳區","五專前三年","831"
"2019","108","14","瑞芳區","五專後二年","7361"
"2019","108","14","瑞芳區","博士","502"
"2019","108","14","瑞芳區","國中","27523"
"2019","108","14","瑞芳區","國中(職業)","174"
"2019","108","14","瑞芳區","國小","15634"
"2019","108","14","瑞芳區","大學","48368"
"2019","108","14","瑞芳區","碩士","8583"
"2019","108","14","瑞芳區","自學","248"
"2019","108","14","瑞芳區","高中","17229"
"2019","108","14","瑞芳區","高職","36276"
"2019","108","15","五股區","不識字","494"
"2019","108","15","五股區","二專","5568"
"2019","108","15","五股區","五專前三年","391"
"2019","108","15","五股區","五專後二年","2835"
"2019","108","15","五股區","博士","203"
"2019","108","15","五股區","國中","11303"
"2019","108","15","五股區","國中(職業)","91"
"2019","108","15","五股區","國小","7997"
"2019","108","15","五股區","大學","20022"
"2019","108","15","五股區","碩士","3026"
"2019","108","15","五股區","自學","110"
"2019","108","15","五股區","高中","6867"
"2019","108","15","五股區","高職","18380"
"2019","108","16","泰山區","不識字","291"
"2019","108","16","泰山區","二專","5193"
"2019","108","16","泰山區","五專前三年","395"
"2019","108","16","泰山區","五專後二年","3000"
"2019","108","16","泰山區","博士","302"
"2019","108","16","泰山區","國中","9062"
"2019","108","16","泰山區","國中(職業)","138"
"2019","108","16","泰山區","國小","5840"
"2019","108","16","泰山區","大學","18243"
"2019","108","16","泰山區","碩士","3646"
"2019","108","16","泰山區","自學","101"
"2019","108","16","泰山區","高中","6662"
"2019","108","16","泰山區","高職","14514"
"2019","108","17","林口區","不識字","638"
"2019","108","17","林口區","二專","6849"
"2019","108","17","林口區","五專前三年","603"
"2019","108","17","林口區","五專後二年","5641"
"2019","108","17","林口區","博士","1139"
"2019","108","17","林口區","國中","7885"
"2019","108","17","林口區","國中(職業)","92"
"2019","108","17","林口區","國小","6375"
"2019","108","17","林口區","大學","31752"
"2019","108","17","林口區","碩士","9206"
"2019","108","17","林口區","自學","147"
"2019","108","17","林口區","高中","9230"
"2019","108","17","林口區","高職","15725"
"2019","108","18","八里區","不識字","162"
"2019","108","18","八里區","二專","1436"
"2019","108","18","八里區","五專前三年","72"
"2019","108","18","八里區","五專後二年","1105"
"2019","108","18","八里區","博士","171"
"2019","108","18","八里區","國中","2478"
"2019","108","18","八里區","國中(職業)","14"
"2019","108","18","八里區","國小","2295"
"2019","108","18","八里區","大學","5900"
"2019","108","18","八里區","碩士","1197"
"2019","108","18","八里區","自學","47"
"2019","108","18","八里區","高中","2222"
"2019","108","18","八里區","高職","4429"
"2019","108","19","深坑區","不識字","166"
"2019","108","19","深坑區","二專","364"
"2019","108","19","深坑區","五專前三年","30"
"2019","108","19","深坑區","五專後二年","199"
"2019","108","19","深坑區","博士","20"
"2019","108","19","深坑區","國中","1306"
"2019","108","19","深坑區","國中(職業)","14"
"2019","108","19","深坑區","國小","1342"
"2019","108","19","深坑區","大學","1269"
"2019","108","19","深坑區","碩士","207"
"2019","108","19","深坑區","自學","38"
"2019","108","19","深坑區","高中","551"
"2019","108","19","深坑區","高職","1559"
"2019","108","20","石碇區","不識字","221"
"2019","108","20","石碇區","二專","270"
"2019","108","20","石碇區","五專前三年","25"
"2019","108","20","石碇區","五專後二年","186"
"2019","108","20","石碇區","博士","25"
"2019","108","20","石碇區","國中","975"
"2019","108","20","石碇區","國中(職業)","11"
"2019","108","20","石碇區","國小","1311"
"2019","108","20","石碇區","大學","1067"
"2019","108","20","石碇區","碩士","193"
"2019","108","20","石碇區","自學","34"
"2019","108","20","石碇區","高中","573"
"2019","108","20","石碇區","高職","1314"
"2019","108","21","坪林區","不識字","496"
"2019","108","21","坪林區","二專","1150"
"2019","108","21","坪林區","五專前三年","297"
"2019","108","21","坪林區","五專後二年","766"
"2019","108","21","坪林區","博士","73"
"2019","108","21","坪林區","國中","3878"
"2019","108","21","坪林區","國中(職業)","17"
"2019","108","21","坪林區","國小","2364"
"2019","108","21","坪林區","大學","4451"
"2019","108","21","坪林區","碩士","706"
"2019","108","21","坪林區","自學","97"
"2019","108","21","坪林區","高中","1838"
"2019","108","21","坪林區","高職","4627"
"2019","108","22","三芝區","不識字","56"
"2019","108","22","三芝區","二專","509"
"2019","108","22","三芝區","五專前三年","108"
"2019","108","22","三芝區","五專後二年","287"
"2019","108","22","三芝區","博士","7"
"2019","108","22","三芝區","國中","2097"
"2019","108","22","三芝區","國中(職業)","2"
"2019","108","22","三芝區","國小","1729"
"2019","108","22","三芝區","大學","2182"
"2019","108","22","三芝區","碩士","262"
"2019","108","22","三芝區","自學","19"
"2019","108","22","三芝區","高中","954"
"2019","108","22","三芝區","高職","2563"
"2019","108","23","石門區","不識字","375"
"2019","108","23","石門區","二專","2590"
"2019","108","23","石門區","五專前三年","340"
"2019","108","23","石門區","五專後二年","1904"
"2019","108","23","石門區","博士","117"
"2019","108","23","石門區","國中","5284"
"2019","108","23","石門區","國中(職業)","27"
"2019","108","23","石門區","國小","3171"
"2019","108","23","石門區","大學","8477"
"2019","108","23","石門區","碩士","1452"
"2019","108","23","石門區","自學","59"
"2019","108","23","石門區","高中","3498"
"2019","108","23","石門區","高職","7680"
"2019","108","24","金山區","不識字","229"
"2019","108","24","金山區","二專","195"
"2019","108","24","金山區","五專前三年","31"
"2019","108","24","金山區","五專後二年","135"
"2019","108","24","金山區","博士","3"
"2019","108","24","金山區","國中","1036"
"2019","108","24","金山區","國中(職業)","1"
"2019","108","24","金山區","國小","848"
"2019","108","24","金山區","大學","463"
"2019","108","24","金山區","碩士","72"
"2019","108","24","金山區","自學","9"
"2019","108","24","金山區","高中","323"
"2019","108","24","金山區","高職","958"
"2019","108","25","萬里區","不識字","535"
"2019","108","25","萬里區","二專","382"
"2019","108","25","萬里區","五專前三年","37"
"2019","108","25","萬里區","五專後二年","212"
"2019","108","25","萬里區","博士","17"
"2019","108","25","萬里區","國中","1697"
"2019","108","25","萬里區","國中(職業)","3"
"2019","108","25","萬里區","國小","1563"
"2019","108","25","萬里區","大學","1284"
"2019","108","25","萬里區","碩士","214"
"2019","108","25","萬里區","自學","53"
"2019","108","25","萬里區","高中","630"
"2019","108","25","萬里區","高職","1446"
"2019","108","26","平溪區","不識字","548"
"2019","108","26","平溪區","二專","573"
"2019","108","26","平溪區","五專前三年","64"
"2019","108","26","平溪區","五專後二年","259"
"2019","108","26","平溪區","博士","12"
"2019","108","26","平溪區","國中","2450"
"2019","108","26","平溪區","國中(職業)","14"
"2019","108","26","平溪區","國小","2219"
"2019","108","26","平溪區","大學","1779"
"2019","108","26","平溪區","碩士","238"
"2019","108","26","平溪區","自學","44"
"2019","108","26","平溪區","高中","932"
"2019","108","26","平溪區","高職","2198"
"2019","108","27","雙溪區","不識字","499"
"2019","108","27","雙溪區","二專","1154"
"2019","108","27","雙溪區","五專前三年","95"
"2019","108","27","雙溪區","五專後二年","479"
"2019","108","27","雙溪區","博士","38"
"2019","108","27","雙溪區","國中","3695"
"2019","108","27","雙溪區","國中(職業)","12"
"2019","108","27","雙溪區","國小","3156"
"2019","108","27","雙溪區","大學","3865"
"2019","108","27","雙溪區","碩士","566"
"2019","108","27","雙溪區","自學","102"
"2019","108","27","雙溪區","高中","1499"
"2019","108","27","雙溪區","高職","4275"
"2019","108","28","貢寮區","不識字","472"
"2019","108","28","貢寮區","二專","1056"
"2019","108","28","貢寮區","五專前三年","134"
"2019","108","28","貢寮區","五專後二年","593"
"2019","108","28","貢寮區","博士","30"
"2019","108","28","貢寮區","國中","3638"
"2019","108","28","貢寮區","國中(職業)","18"
"2019","108","28","貢寮區","國小","3201"
"2019","108","28","貢寮區","大學","3611"
"2019","108","28","貢寮區","碩士","514"
"2019","108","28","貢寮區","自學","94"
"2019","108","28","貢寮區","高中","2092"
"2019","108","28","貢寮區","高職","4415"
"2019","108","29","烏來區","不識字","17"
"2019","108","29","烏來區","二專","322"
"2019","108","29","烏來區","五專前三年","45"
"2019","108","29","烏來區","五專後二年","230"
"2019","108","29","烏來區","博士","15"
"2019","108","29","烏來區","國中","818"
"2019","108","29","烏來區","國中(職業)","19"
"2019","108","29","烏來區","國小","594"
"2019","108","29","烏來區","大學","1172"
"2019","108","29","烏來區","碩士","183"
"2019","108","29","烏來區","自學","4"
"2019","108","29","烏來區","高中","604"
"2019","108","29","烏來區","高職","1480"
"2020","109","0","New Taipei City","不識字","21918"
"2020","109","0","New Taipei City","二專","251421"
"2020","109","0","New Taipei City","五專前三年","17869"
"2020","109","0","New Taipei City","五專後二年","170650"
"2020","109","0","New Taipei City","博士","21195"
"2020","109","0","New Taipei City","國中","441245"
"2020","109","0","New Taipei City","國中(職業)","6136"
"2020","109","0","New Taipei City","國小","305091"
"2020","109","0","New Taipei City","大學","1036973"
"2020","109","0","New Taipei City","碩士","239758"
"2020","109","0","New Taipei City","自學","5674"
"2020","109","0","New Taipei City","高中","326893"
"2020","109","0","New Taipei City","高職","703845"
"2020","109","1","板橋區","不識字","2768"
"2020","109","1","板橋區","二專","34223"
"2020","109","1","板橋區","五專前三年","2732"
"2020","109","1","板橋區","五專後二年","24428"
"2020","109","1","板橋區","博士","2831"
"2020","109","1","板橋區","國中","55797"
"2020","109","1","板橋區","國中(職業)","996"
"2020","109","1","板橋區","國小","45931"
"2020","109","1","板橋區","大學","142771"
"2020","109","1","板橋區","碩士","36399"
"2020","109","1","板橋區","自學","966"
"2020","109","1","板橋區","高中","43766"
"2020","109","1","板橋區","高職","90654"
"2020","109","2","三重區","不識字","2246"
"2020","109","2","三重區","二專","23715"
"2020","109","2","三重區","五專前三年","1206"
"2020","109","2","三重區","五專後二年","13964"
"2020","109","2","三重區","博士","1289"
"2020","109","2","三重區","國中","52518"
"2020","109","2","三重區","國中(職業)","729"
"2020","109","2","三重區","國小","34860"
"2020","109","2","三重區","大學","92934"
"2020","109","2","三重區","碩士","19245"
"2020","109","2","三重區","自學","601"
"2020","109","2","三重區","高中","29652"
"2020","109","2","三重區","高職","69333"
"2020","109","3","中和區","不識字","1856"
"2020","109","3","中和區","二專","28236"
"2020","109","3","中和區","五專前三年","1801"
"2020","109","3","中和區","五專後二年","19548"
"2020","109","3","中和區","博士","2286"
"2020","109","3","中和區","國中","39105"
"2020","109","3","中和區","國中(職業)","1074"
"2020","109","3","中和區","國小","29900"
"2020","109","3","中和區","大學","111446"
"2020","109","3","中和區","碩士","27269"
"2020","109","3","中和區","自學","526"
"2020","109","3","中和區","高中","36211"
"2020","109","3","中和區","高職","69149"
"2020","109","4","永和區","不識字","707"
"2020","109","4","永和區","二專","14717"
"2020","109","4","永和區","五專前三年","655"
"2020","109","4","永和區","五專後二年","11835"
"2020","109","4","永和區","博士","1953"
"2020","109","4","永和區","國中","13657"
"2020","109","4","永和區","國中(職業)","733"
"2020","109","4","永和區","國小","11750"
"2020","109","4","永和區","大學","66858"
"2020","109","4","永和區","碩士","19596"
"2020","109","4","永和區","自學","285"
"2020","109","4","永和區","高中","19672"
"2020","109","4","永和區","高職","31247"
"2020","109","5","新莊區","不識字","1585"
"2020","109","5","新莊區","二專","26791"
"2020","109","5","新莊區","五專前三年","1766"
"2020","109","5","新莊區","五專後二年","15552"
"2020","109","5","新莊區","博士","1562"
"2020","109","5","新莊區","國中","48803"
"2020","109","5","新莊區","國中(職業)","490"
"2020","109","5","新莊區","國小","28699"
"2020","109","5","新莊區","大學","106758"
"2020","109","5","新莊區","碩士","22813"
"2020","109","5","新莊區","自學","365"
"2020","109","5","新莊區","高中","32095"
"2020","109","5","新莊區","高職","77418"
"2020","109","6","新店區","不識字","1062"
"2020","109","6","新店區","二專","19209"
"2020","109","6","新店區","五專前三年","917"
"2020","109","6","新店區","五專後二年","17270"
"2020","109","6","新店區","博士","3035"
"2020","109","6","新店區","國中","24292"
"2020","109","6","新店區","國中(職業)","291"
"2020","109","6","新店區","國小","17115"
"2020","109","6","新店區","大學","91415"
"2020","109","6","新店區","碩士","25058"
"2020","109","6","新店區","自學","449"
"2020","109","6","新店區","高中","27697"
"2020","109","6","新店區","高職","47257"
"2020","109","7","土城區","不識字","698"
"2020","109","7","土城區","二專","11148"
"2020","109","7","土城區","五專前三年","808"
"2020","109","7","土城區","五專後二年","6212"
"2020","109","7","土城區","博士","714"
"2020","109","7","土城區","國中","21248"
"2020","109","7","土城區","國中(職業)","322"
"2020","109","7","土城區","國小","14444"
"2020","109","7","土城區","大學","43856"
"2020","109","7","土城區","碩士","8774"
"2020","109","7","土城區","自學","248"
"2020","109","7","土城區","高中","14567"
"2020","109","7","土城區","高職","36041"
"2020","109","8","蘆洲區","不識字","566"
"2020","109","8","蘆洲區","二專","4438"
"2020","109","8","蘆洲區","五專前三年","354"
"2020","109","8","蘆洲區","五專後二年","2797"
"2020","109","8","蘆洲區","博士","239"
"2020","109","8","蘆洲區","國中","12082"
"2020","109","8","蘆洲區","國中(職業)","80"
"2020","109","8","蘆洲區","國小","7656"
"2020","109","8","蘆洲區","大學","19878"
"2020","109","8","蘆洲區","碩士","3591"
"2020","109","8","蘆洲區","自學","121"
"2020","109","8","蘆洲區","高中","6294"
"2020","109","8","蘆洲區","高職","18291"
"2020","109","9","樹林區","不識字","701"
"2020","109","9","樹林區","二專","6283"
"2020","109","9","樹林區","五專前三年","613"
"2020","109","9","樹林區","五專後二年","4074"
"2020","109","9","樹林區","博士","602"
"2020","109","9","樹林區","國中","15364"
"2020","109","9","樹林區","國中(職業)","129"
"2020","109","9","樹林區","國小","8563"
"2020","109","9","樹林區","大學","26985"
"2020","109","9","樹林區","碩士","5810"
"2020","109","9","樹林區","自學","138"
"2020","109","9","樹林區","高中","8646"
"2020","109","9","樹林區","高職","22332"
"2020","109","10","鶯歌區","不識字","1025"
"2020","109","10","鶯歌區","二專","11257"
"2020","109","10","鶯歌區","五專前三年","1223"
"2020","109","10","鶯歌區","五專後二年","9232"
"2020","109","10","鶯歌區","博士","1840"
"2020","109","10","鶯歌區","國中","17759"
"2020","109","10","鶯歌區","國中(職業)","122"
"2020","109","10","鶯歌區","國小","11144"
"2020","109","10","鶯歌區","大學","51853"
"2020","109","10","鶯歌區","碩士","13532"
"2020","109","10","鶯歌區","自學","198"
"2020","109","10","鶯歌區","高中","15052"
"2020","109","10","鶯歌區","高職","28237"
"2020","109","11","三峽區","不識字","990"
"2020","109","11","三峽區","二專","14606"
"2020","109","11","三峽區","五專前三年","759"
"2020","109","11","三峽區","五專後二年","10395"
"2020","109","11","三峽區","博士","1223"
"2020","109","11","三峽區","國中","19831"
"2020","109","11","三峽區","國中(職業)","208"
"2020","109","11","三峽區","國小","13943"
"2020","109","11","三峽區","大學","56475"
"2020","109","11","三峽區","碩士","12868"
"2020","109","11","三峽區","自學","224"
"2020","109","11","三峽區","高中","16459"
"2020","109","11","三峽區","高職","37296"
"2020","109","12","淡水區","不識字","915"
"2020","109","12","淡水區","二專","2152"
"2020","109","12","淡水區","五專前三年","229"
"2020","109","12","淡水區","五專後二年","957"
"2020","109","12","淡水區","博士","63"
"2020","109","12","淡水區","國中","6701"
"2020","109","12","淡水區","國中(職業)","40"
"2020","109","12","淡水區","國小","5457"
"2020","109","12","淡水區","大學","6788"
"2020","109","12","淡水區","碩士","1018"
"2020","109","12","淡水區","自學","168"
"2020","109","12","淡水區","高中","2214"
"2020","109","12","淡水區","高職","8870"
"2020","109","13","汐止區","不識字","1076"
"2020","109","13","汐止區","二專","14923"
"2020","109","13","汐止區","五專前三年","1419"
"2020","109","13","汐止區","五專後二年","8944"
"2020","109","13","汐止區","博士","771"
"2020","109","13","汐止區","國中","29805"
"2020","109","13","汐止區","國中(職業)","291"
"2020","109","13","汐止區","國小","17604"
"2020","109","13","汐止區","大學","58886"
"2020","109","13","汐止區","碩士","11744"
"2020","109","13","汐止區","自學","267"
"2020","109","13","汐止區","高中","18517"
"2020","109","13","汐止區","高職","45554"
"2020","109","14","瑞芳區","不識字","861"
"2020","109","14","瑞芳區","二專","11927"
"2020","109","14","瑞芳區","五專前三年","810"
"2020","109","14","瑞芳區","五專後二年","7359"
"2020","109","14","瑞芳區","博士","521"
"2020","109","14","瑞芳區","國中","27112"
"2020","109","14","瑞芳區","國中(職業)","166"
